area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,All Wired,0.978074357,0.931363203,0.877979028,0.877025739,0.877025739,0.295519542
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,All Wired,0.916110582,0.673975214,0.244995234,0.244995234,0.244995234,0.173498570
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Any Terrestrial,0.984747378,0.953288847,0.918970448,0.912297426,0.877025739,0.295519542
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Any Terrestrial,0.964728313,0.801715920,0.575786463,0.409914204,0.244995234,0.173498570
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,All Wired and Licensed Fixed Wireless,0.984747378,0.953288847,0.918970448,0.912297426,0.877025739,0.295519542
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,All Wired and Licensed Fixed Wireless,0.963775024,0.800762631,0.574833174,0.408960915,0.244995234,0.173498570
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Copper,0.885605338,0.630123928,0.000953289,0,0.000000000,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Copper,0.885605338,0.630123928,0.000953289,0,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Cable/Fiber,0.877025739,0.877025739,0.877025739,0.877025739,0.877025739,0.295519542
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Cable/Fiber,0.244995234,0.244995234,0.244995234,0.244995234,0.244995234,0.173498570
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Cable,0.872259295,0.872259295,0.872259295,0.872259295,0.872259295,0.130600572
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Cable,0.086749285,0.086749285,0.086749285,0.086749285,0.086749285,0.009532888
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Fiber,0.164918970,0.164918970,0.164918970,0.164918970,0.164918970,0.164918970
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Fiber,0.163965682,0.163965682,0.163965682,0.163965682,0.163965682,0.163965682
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,All Fixed Wireless,0.792183031,0.447092469,0.447092469,0.314585319,0.000000000,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,All Fixed Wireless,0.857959962,0.502383222,0.500476644,0.201143947,0.000000000,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Unlicensed Fixed Wireless,0.006673022,0.006673022,0.006673022,0.006673022,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Unlicensed Fixed Wireless,0.006673022,0.006673022,0.006673022,0.006673022,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Licensed Fixed Wireless,0.791229743,0.446139180,0.446139180,0.313632031,0,0.000000000
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Licensed Fixed Wireless,0.857006673,0.501429933,0.499523356,0.200190658,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,4566917,Slater-Marietta,"Slater-Marietta, SC",1049,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Copper,0.000000000,0,0,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Copper,0,0,0.000000000,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Cable,0.000000000,0,0,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Cable,0.000000000,0,0,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,All Fixed Wireless,0.205128205,0.038461538,0.038461538,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,All Fixed Wireless,0.410256410,0.243589744,0.230769231,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Licensed Fixed Wireless,0.205128205,0.038461538,0.038461538,0.000000000,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Licensed Fixed Wireless,0.410256410,0.243589744,0.230769231,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,4567165,Smoaks,"Smoaks, SC",78,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.860465116,0.860465116
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.232558140,0.232558140
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,All Wired,0.860465116,0.860465116,0.860465116,0.860465116,0.860465116,0.860465116
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,All Wired,0.232558140,0.232558140,0.232558140,0.232558140,0.232558140,0.232558140
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Any Terrestrial,0.883720930,0.883720930,0.860465116,0.860465116,0.860465116,0.860465116
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Any Terrestrial,0.581395349,0.534883721,0.534883721,0.232558140,0.232558140,0.232558140
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,All Wired and Licensed Fixed Wireless,0.883720930,0.883720930,0.860465116,0.860465116,0.860465116,0.860465116
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,All Wired and Licensed Fixed Wireless,0.581395349,0.534883721,0.534883721,0.232558140,0.232558140,0.232558140
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Copper,0,0,0,0,0,0.000000000
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Copper,0,0,0,0,0.000000000,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Cable/Fiber,0.860465116,0.860465116,0.860465116,0.860465116,0.860465116,0.860465116
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Cable/Fiber,0.232558140,0.232558140,0.232558140,0.232558140,0.232558140,0.232558140
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Cable,0,0,0,0,0.000000000,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Cable,0,0.000000000,0,0,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Fiber,0.860465116,0.860465116,0.860465116,0.860465116,0.860465116,0.860465116
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Fiber,0.232558140,0.232558140,0.232558140,0.232558140,0.232558140,0.232558140
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,All Fixed Wireless,0.255813953,0.162790698,0.139534884,0,0.000000000,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,All Fixed Wireless,0.534883721,0.488372093,0.488372093,0,0.000000000,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Unlicensed Fixed Wireless,0,0,0.000000000,0,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Licensed Fixed Wireless,0.255813953,0.162790698,0.139534884,0.000000000,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Licensed Fixed Wireless,0.534883721,0.488372093,0.488372093,0,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,4567210,Smyrna,"Smyrna, SC",43,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.958823529,0.705882353
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.394117647,0.223529412
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,All Wired,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.705882353
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,All Wired,0.400000000,0.394117647,0.394117647,0.394117647,0.394117647,0.223529412
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Any Terrestrial,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.705882353
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Any Terrestrial,0.741176471,0.641176471,0.641176471,0.394117647,0.394117647,0.223529412
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,All Wired and Licensed Fixed Wireless,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.705882353
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,All Wired and Licensed Fixed Wireless,0.741176471,0.641176471,0.641176471,0.394117647,0.394117647,0.223529412
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Copper,0.017647059,0.011764706,0,0.000000000,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Copper,0.017647059,0.011764706,0,0,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Cable/Fiber,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.705882353
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Cable/Fiber,0.394117647,0.394117647,0.394117647,0.394117647,0.394117647,0.223529412
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Cable,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Cable,0.258823529,0.258823529,0.258823529,0.258823529,0.258823529,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Fiber,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Fiber,0.223529412,0.223529412,0.223529412,0.223529412,0.223529412,0.223529412
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,All Fixed Wireless,0.223529412,0.047058824,0.047058824,0.017647059,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,All Fixed Wireless,0.576470588,0.441176471,0.441176471,0,0.000000000,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Licensed Fixed Wireless,0.223529412,0.047058824,0.047058824,0.017647059,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Licensed Fixed Wireless,0.576470588,0.441176471,0.441176471,0,0,0
Total,Census Place,4567255,Snelling,"Snelling, SC",170,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,4567255,Snelling,"Snelling, SC",170,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.999834915,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.922080066,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,All Wired,1.000000000,1.000000000,1.000000000,0.999834915,0.999834915,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,All Wired,1.000000000,1.000000000,1.000000000,0.922080066,0.922080066,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.999834915,0.999834915,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.947007842,0.922080066,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.999834915,0.999834915,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.947007842,0.922080066,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Copper,0.086174164,0.086174164,0.083367726,0,0.000000000,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Copper,0.083862980,0.083862980,0.083780437,0,0.000000000,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Cable/Fiber,0.999834915,0.999834915,0.999834915,0.999834915,0.999834915,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Cable/Fiber,0.922080066,0.922080066,0.922080066,0.922080066,0.922080066,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Cable,0.926207181,0.926207181,0.926207181,0.926207181,0.926207181,0.000000000
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Cable,0.135699546,0.135699546,0.135699546,0.135699546,0.135534461,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Fiber,0.916714816,0.916714816,0.916714816,0.916714816,0.916714816,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Fiber,0.916714816,0.916714816,0.916714816,0.916714816,0.916714816,0.916714816
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,All Fixed Wireless,0.742385473,0.686339249,0.686339249,0.497647544,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,All Fixed Wireless,0.723648370,0.663475031,0.663309946,0.350557161,0,0.000000000
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Licensed Fixed Wireless,0.742385473,0.686339249,0.686339249,0.497647544,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Licensed Fixed Wireless,0.723648370,0.663475031,0.663309946,0.350557161,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,4567390,Socastee,"Socastee, SC",12115,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4567435,Society Hill,"Society Hill, SC",346,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.858381503,0
Total,Census Place,4567435,Society Hill,"Society Hill, SC",346,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.213872832,0.000000000
Total,Census Place,4567435,Society Hill,"Society Hill, SC",346,R,All Wired,0.959537572,0.953757225,0.858381503,0.858381503,0.858381503,0
